name1,name2,is_match
chaudhari neha shailesh,shailesh choudhari,1
bagwe vikrant vijay,vikrant v bagwe,1
sonawane miss deepa gorakhnath,deepa g sonawane,1
desai hiren gunvant rai,hiren g desai,1
shetty ritesh ravindra,ritesh r shetty,1
mehta miss yamini narendra,yamini n mehta,1
shah niyati ajay,ajay n shah,1
shaikh maten irfan,m irfan shaikh,1
ali mer muzammil,m muzammil a r,1
ansari mohsin barkat,mohsin b ansari,1
malvade vinay advind,vinay a malavade,1
shah juhi atul,atul j shah,1
kamat dilip manohar,dilip m kamat,1
patil govind eknath,eknath g patil,1
mekhale rasik machindranath,machhindranath mekhale,1
kher ms swati prakash,prakash s kher,1
choudhari latta prasad,prasad l chaudhari,1
shah shashikant kanji,shashikant k shah,1
bakhle shrirang sadashiv,shrirang s bakhle,1
anand suresh chander,suresh c anand,1
abdulla a t,abdullah a,1
sheikh iqbal ahmed,iqbal ahmed shaikh,1
khan tanveer ahmed,tanveer a khan,1
bali amit khushpal,amit k bali,1
yadav riya,r yadav,1
sangle santosh vishnu,santosh v sangale,1
talreja suresh arjandas,suresh a talreja,1
nagdev suresh wadharam,suresh w nagdev,1
gandhi rohit ramesh,rohit r gandhi,1
s veena,veena d suchde,1
sharan ashesh a,ashish sharan,1
bajana jyothiramae mrs,jyothirmae bajana,1
ahuja sanjeev ram,sanjeev r ahuja,1
gandhi d,dipti gandhi,1
girish g,girish gesota,1
shah kalpesh anilkumar,kalpesh a shah,1
ashwini g,ashwini gavali,1
shah miss milan bharat,bharat m shah,1
iftekar ahmd,iftekhar ahmad,1
chavan jayant vinayak,jayant v chavan,1
s mithun,mithun sanil,1
sharma ravi b k,r b sharma,1
ratna pandey,r pandey,1
rupawate ravindra umesh,ravindra rupwate,1
kapshikar uday shamrao,uday s kapshikar,1
mehendale vinay gangadhar,vinay g mehendale,1
anuraj d yadav,a d yadav,1
kamat bhaskar vishnu,bhaskar v kamat,1
kapadia miss jolly chandrakant,jolly c kapadia,1
beloskar miss madhuri laxman,madhuri l beloskar,1
rane mrs priyamvada shrirang,priyamvada s rane,1
parmar amit devji,amit d parmar,1
bhanushali ashwin kanji bhai,ashwin k bhanushali,1
katke dhurandhar raghunath,dhurandhar r katke,1
khare geeta shrikant,geeta s khare,1
shah ms sonam mahendra,sonam m shah,1
khopade charulata manohar,charulata m khopade,1
qureshi irfan m a,i m qureshi,1
tambe surndra shankar,surendra s tambe,1
ajmal imtiyaz ahmed khan,ahmad imtiyaz khan,1
wagh anand achyut,anand a wagh,1
thakker ajay p,ajay p thakkar,1
bhatt hemant kumar jayant,hemant j bhatt,1
chheda nirav dhiraj,nirav d chheda,1
bhanushali ms jinisha pankaj,pankaj j bhanushali,1
rathore sonia,s rathore,1
huda sirajuddin noorul,sirajuddin n huda,1
bavadekar ashit arvind,ashit a bavadekar,1
gaikwad sandhya mahendra,mahendra s gaikwad,1
shirsat yeshwant krishna,yashwant k shirsat,1
john george,georgy john,1
patil akhil ghanashyam,ghanshyam patil,1
shekatkar vikaram kishor,vikram k shekatkar,1
salvi vivek chintaman,vivek c salvi,1
singh ratnabharati tara,s ratnabharati,1
lalan chandrakant nanji,chandrakant n lalan,1
rakesh v,rakesh valotia,1
kamat sachin ramakant,sachin r kamat,1
kher abhijit ramash,abhijit r kher,1
vora agam chandravadan,agam c vora,1
rane anand sunil,anand s rane,1
parekh ms ami ashish,ashish m parekh,1
pandya sashmi bharat,bharat s pandya,1
sheth deepak vasant,deepak v seth,1
kadam ghanshyam shripad,ghanashyam s kadam,1
mourya hemant,hemant r maurya,1
gotur jagdish,j gotur,1
nishant rathod,n rathod,1
bagul pramod navdev,pramod n bagul,1
surendra patel,surendra k patil,1
khatav vinayak vasant,vinayak v khatav,1
vivek s k,vivek k shah,1
tripti,trupti,1
jadhav rohan vishram,rohan v jadhav,1
patel ashish subhash,ashish s patel,1
shinde rajesh maruti,rajesh m shinde,1
alappat alan davis,alan d alappat,1
tibdewal ashok balbhadra,ashok b tibdewal,1
kulkarni hemant vitthal,hemant v kulkarni,1
sharma jagdish lakhi,jagdish l sharma,1
shukla komal,kamal shukla,1
garodiya madhukar ishwari prasad,madhukar i garodiya,1
ray sujata,sujata rao,1
waghoo shazia abdul razzak,shazia a r waghoo,1
solanki deepak manilal,deepak m solanki,1
kulkarni sharad govind,sharad g kulkarni,1
palande aniruddha vijaykumar,aniruddha v palande,1
bindu ms singh,b singh,1
variar dinesh krishnan,dinesh k variar,1
dawda harshad ganpat lal,harshad g dawda,1
yadav manisha,manish j yadav,1
shah mrs hemaxi mayank kumar,mayank h shah,1
shukla punkaj,pankaj shukla,1
sawant prashant vishnu,prashant v sawant,1
agarwal rajendra,rajendra m aggarwal,1
moon vijay anandrao,vijay a moon,1
mir asif ali khan,m asif khan,1
a ashique mohammed,mohammed ashfaque a r,1
pawar sajid anwar,sajid a pawar,1
shetty subodh navin,subodh n shetty,1
m suresh,suresh mane,1
praveen kumar r bhat,p r bhat,1
nandu vipul versi,vipul v nandu,1
pradhan ameet ramesh,ameet r pradhan,1
phadnis ashish sumangal,ashish s phadnis,1
bhat pallavi ramesh,pallavi r bhatt,1
lad parag bharatkumar,parag b lad,1
joshi prasad vishnu,prasad v joshi,1
vartak pushkaraj uday,pushkraj vartak,1
gohil rasik savji bhai,rasik s gohil,1
ani vinay vasudev,vinay v ani,1
gaitonde ajit sharad,ajit s gaitonde,1
khale amol shripad,amol s khale,1
ketkar dinesh ramesh,dinesh r ketkar,1
bedekar mahesh vijay,mahesh v bedekar,1
shantanu d s,shantanu das,1
chivate rahul shantikumar,shantikumar chivte,1
budhlani sunil harish,sunil h budhlani,1
jagger digant shyam,digant s jagger,1
gangawani mohan,mohan g gangwani,1
kiran khemani,n k khemani,1
more sawali mangesh,mangesh more,1
thakkar nitin devji,nitin d thakkar,1
gandhi miss arpita vijay,vijay a gandhi,1
dandekar amit ashok,amit a dandekar,1
patil ashok babu,ashok b patil,1
mahavarkar baswan khandappa,b k mahavarkar,1
kadam mulind ashok,milind a kadam,1
kelkar sandeep mukund,sandeep m kelkar,1
bhoite suresh dadu,suresh d bhoite,1
gokhale rohit ramesh,rohit r gokhale,1
talele rupesh mohan,rupesh m talele,1
kadam saurabh anil,saurabh a kadam,1
khare shashikant pandurang,shashikant p khare,1
kanak raju gangaram,raju g kanak,1
khan rafe ahmed sarfaraz,sarfraz ahmed khan,1
nimbalkar sanjay ramrao,sanjay r nimbalkar,1
joshi mahesh madhav,mahesh m joshi,1
sambhare mahesh arun,mahesh a sambhare,1
shenoi kusum krishna mrs,kusum k shenoi,1
shah nirav praful,nirav p shah,1
walinjkar rajan damodar,r d walinjkar,1
parekh samir sunil,sunil s parekh,1
pol uday anandrao,uday a pol,1
cherian verghese,varghese cherian,1
kamble vinay chandrakant,vinay c kamble,1
naikare dinesh kashinath,dinesh k naikare,1
deshmukh kiran vijay,vijay k deshmukh,1
shaikh moin fahimoddin,fahimuddin shaikh,1
fehmida ms najmuddin,femida najmuddin,1
seema,k v seema,1
agarwal miss rashmi,rashami agarwal,1
gorad vikas dada,vikas d gorad,1
deshpande aasavari abhay,asavari deshpande,1
mane yogesh ashok,ashok y mane,1
salot milan jayanti bhai,milan j salot,1
tiwari ashutosh sushil,ashutosh s tiwari,1
kanase bharat ganpat,bharat g kanse,1
hegde arun,n a hegde,1
pisal miss ratnaprabha vinayak,ratnaprabha v pisal,1
raja s,s,1
mhatre sanjay ramesh,sanjay r mhatre,1
teltumde sharad harish,sharad h teltumde,1
nandan vemuri,v nandan,1
patil yogesh ramrao,yogesh r patil,1
jain jainendra kumar,jinendra k jain,1
shukla kapil pramodkumar,kapil p shukla,1
patil manoj mangal,mangala patil,1
nikhate sharad shamrao,sharad s nikhate,1
deshpande nitin santuk,nitin s deshpande,1
dhande parag reva,parag r dhande,1
shinde snehal shivaji,sonali shivaji shinde,1
shinde nikhil nago,nikhil n shinde,1
patel sushank sankatha,sushank s patel,1
n vaikuhta shenoy,v n shenoy,1
jadhav gaurav pradeep,pradeep g jadhav,1
kulkarni sakshi ram,ram s kulkarni,1
chaudhary sandeep sunil,sandeep chaudhari,1
chavhan santosh bhiku,santosh b chavan,1
birhade sunil laxman,sunil l birhade,1
sushila singh,sushil d singh,1
bhorkade vijay kumar dharma,vijay d bhorkade,1
vala jigar jaysukh,jigar j vala,1
pandit manish mohan,manisha pandit,1
chheda naresh jadavji,naresh j chheda,1
joglekar uday madhukar,uday m joglekar,1
raut amol sudam,amol s raut,1
gandhi mayank jitendra,jitendra m gandhi,1
naniwadekar subhas bhaskar,subhash b naniwadekar,1
shanbag namita ganpat,ganpat n shanbag,1
bapat milind ashok,milind a bapat,1
jalgaonkar azal akbar,a jalgaonkar,1
dhavale ajit madhukar,madhukar dhavle,1
patil akshay ashok,akshaya patil,1
vaje chandrakant budhaji,chandrakant b vaje,1
deshmukh vaibhav pradip,vaibhav p deshmukh,1
bawaskar parag himmatrao,himatrao bawaskar,1
kulkarni arvind anant,arvind a kulkarni,1
bhide chitaranjan anant,chittaranjan a bhide,1
jain khushboo manoj,manoj k jain,1
mhatre nitin pandurang,nitin p mhatre,1
m shilpa,shilpa mote,1
avale sonali amol,sonali amale,1
mhatre vishakha vishnu,vishakha v mhatre,1
gandhi yayati prabhakar,yayati p gandhi,1
srikanth balasubramanian,meena srikanth balasubramaniam,1
kadam sunil shankar,sunil s kadam,1
rahul raj,rahul v raje,1
kashid prafull balasaheb,prafull b kashid,1
sudeep,sudeep kumar,1
chopdawala abbasi shahbirbhai,a s chopdawala,1
kundale darshana rajendra,darshana r kundale,1
desai laxmikant kamudas,laxmikant k desai,1
kadam nirmala arun mrs,nirmala a kadam,1
kalyani parag gopal,parag g kalyani,1
bansal kunal ramesh,ramesh k bansal,1
dasgupta miss smita,s dasgupta,1
mhatre sameer prakash,sameer p mhatre,1
shelgikar kishor madhukar,kishor m shelgikar,1
joshi prakash vishnu,prakash v joshi,1
rege amol jayawant,amol j rege,1
potdar sanjay vithal,sanjay v potdar,1
pathak satyajit deodatta,satyajit d pathak,1
kelkar miss sujata vijay,sujata kelkar,1
dalal avinash bhimrao,avinash b dalal,1
sangle sanjay anant,sanjay a sangle,1
dadke mahendra sudhakar,mahendra s dadke,1
mehta rajendra singh,rajendra s mehta,1
lokhande sagar dnyaneshwar,dnyaneshwari lokhande,1
agrawal ms aarti shyam,aarti s agrawal,1
salunke dilip vitthal,dilip v salunke,1
ravindra k r,ravindra khetre,1
bumb sagar gulab,sagar g bumb,1
gaikwad rohini prakash,rohini p gaikwad,1
aparna g,aparna gosawi,1
mulay sanjay pramod,pramod s mulay,1
apte subhash mukund,subhash m apte,1
patvekar milind ashok,milind a patvekar,1
chaudhari nitin dinkar,nitin d chaudhari,1
rewati govindarajan miss,rewati govindrajan,1
pandit sharad arvind,arvind s pandit,1
khandelwal kishor jayram,kishore j khandelwal,1
choukkar nitin manohar,nitin m choukkar,1
bomble shailesh sadashiv,shailesh s bomble,1
kasar shrikant tukaram,shrikant t kasar,1
date suhas vinayak,suhas v date,1
kale abhijit subhash,abhijit s kale,1
bhalerao neeraj mangalmoorti,mangalmoorthi bhalerao,1
borate mangesh khanduji,mangesh k borate,1
runwal sandesh kantilal,sandesh k runwal,1
jawalekar sarvesh dhondopant,sarvesh d jawalekar,1
kulkarni sham vaman,shama kulkarni,1
gujarathi sanjeev bipin,sanjeev gujarati,1
choudri siddarth anant,siddharth a chaudri,1
tambolkar ajit narayan,ajit n tambolkar,1
patil atul arjun,atul a patil,1
kanande nandakumar ganesh,nandkumar g kanade,1
j preethi,preeti jog,1
kadrekar sujit ramesh,sujit r kadrekar,1
bhokre swapnil subhash,swapnil s bhokre,1
mantri abhay shrikant,abhay s mantri,1
t pooja,pooja telang,1
advani kamal kumar mohan,kamal m advani,1
prabhune sachin laxman,sachin l prabhune,1
pathak sagar vilas,sagar v pathak,1
gholap swanand sudhakar,swanand s gholap,1
kavade sandeep ganpat,sandeep g kavade,1
n rakesh,rakesh nikam,1
naukudkkar manohar tukaram,manohar t naukudkar,1
deshpande nitin khanderao,nitin k deshpande,1
kothari dushyant subhash,dushyant s kothari,1
jadhav siddharth prafull,siddharth p jadhav,1
panse anil madhav,anil m panse,1
joshi harshad vinay,harshada joshi,1
maheshwari avani,a z maheshwari,1
mishra mrs aparna,aparana mishra,1
jagtap rajeev vasant,rajeev v jagtap,1
chinchanikar shrikrishna prabhakar,srikrishna p chinchanikar,1
patil miss maneka mukund,mukund m patil,1
gokhale nikhil shripad,nikhil s gokhale,1
more santosh ghansham,santosh g more,1
survase narayan pandhari,narayan p survase,1
chavan sandip vishnu,sandip v chavan,1
b kiran,kiran bhole,1
kshirsagar anand fakira,anand f kshirsagar,1
pendse atul sitaram,atul s pendse,1
gaikwad sadanand pandurang,sadanand p gaikwad,1
narnaware anand sunil,anand s narnaware,1
potnis rajneesh chandrakant,rajneesh c potnis,1
warerkar abhijit umakant,abhijit u warerkar,1
gurram manik ambaji,manik a gurram,1
prashanth g p,prashant p gade,1
suryanarayan a,suryanarayan akude,1
revankar vinayak anandu,vinayak a revankar,1
kelkar prasad anand,prasad a kelkar,1
katruwar shraddha uday,shradha katruwar,1
k lavanya,lavanya kamtam,1
deshpande rahul vilas,rahul deshpande,1
gulve raosaheb sambhaji,raosaheb s gulve,1
kulkarni niranjan s,s n kulkarni,1
deshpande miss ratna ashok,ashok r deshpande,1
tengale chandrashekhar shivaji,chandrashekhr tengale,1
jagtap manish pradip,manisha jagtap,1
naigaonkar nilesh vijay,nilesh v naigaonkar,1
wable ranasingh d,r d wable,1
vhorkate rohit kamalakar,kamlakar vhorkate,1
gaikwad mrs vinaya tushar,tushar v gaikwad,1
b priya,priya bhinge,1
khune amit dattatraya,datthatraya kuhune,1
yadav swapnil prakash,swapnil p yadav,1
polawar vyankatesh ganesh,vyanktesh polawar,1
deshmukh rajan madhukar,madhukar r deshmukh,1
patil nagraj v,v n patil,1
chavan santosh maruti,santosh m chavan,1
kamble paritosh anil,paritosh kambale,1
kale bajarang kalu,bajarang k kale,1
gaikwad gorakhanath santhu,gorakshanath gaikwad,1
sayamber nitin gulabrao,nitin g sayamber,1
wagh sagar ramnatrao,sagar r wagh,1
gitay mrs urmila aniruddha,aniruddha m gitay,1
salve bharat asaram,bharat a salve,1
bade ganesh ramnath,ganesh r bade,1
gore sopan raghunath,sopan r gore,1
bodhe dhananjaya eknath,dhananjay e bodhe,1
deshpande mohan vasant,mohan v deshpande,1
bhattad miss rashmi raman,raman bhattad,1
bokila vivek madhav,vivek m bokil,1
patil amit bhagwan,amit b patil,1
trimbaake anil para,anil trimbake,1
desai jabbar valisha,jabbar v desai,1
patil sandip ravindra,sandip r patil,1
taralekar amol arvind,amol a taralekar,1
rohan pradeep patil,pradeep r patil,1
b r vinay,vinay b rajmane,1
borate anil ganapati,anil g borate,1
nimbalkar abhimanyu anilrajhe,anilraje a nimbalkar,1
sharma prajakta anand,prajakta a sharma,1
p v mohan,v p mane,1
natu vikas shridhar,vikas s natu,1
desai prasad sunil,prasad s desai,1
khochikar sarang dilip,sarang kochikar,1
patil vidhyasagar sakharam,vidyasagar s patil,1
kadam sunil kalyan,kalyani kadam,1
patil kavita m miss,m k patil,1
p nivedita,nivedita patil,1
ghatge rajwardhan satish,rajwardhan ghatage,1
patil sharad shamrao,sharad s patil,1
patil jagannath maruti,jaganath m patil,1
dharmadhhikari mohan ramchandra,mohan r dharmadhikari,1
mutalik sachin subhash,sachin s mutalik,1
patil sayali satish,sayali s patil,1
mirgunde shishir prabhakar,shishir p mirgunde,1
deshpande suresh vishwanath,suresh v deshpande,1
kadam vinod ramchandra,vinod r kadam,1
kadam shashank ravindra,ravindra s kadam,1
chavan rahul surakant,rahul s chavan,1
potdar sudhir vijay,sudhir v potdar,1
patil nitin vishnu,nitin v patil,1
deshpande rahul suresh,suresh r deshpande,1
chavan motilal s,m s chavan,1
jathar nimish nitin,nitin n jathar,1
chougule umesh bapuso,b chougule,1
patil ajit subhash,ajit s patil,1
kulkarni gayatri milind,milind g kulkarni,1
kulkarni praveen madhukar,praveen m kulkarni,1
bagane rajvardhan malgounda,rajvardhan m bagane,1
takale dilip shivram,dilip s takale,1
sarda gowardhan ramvilas,gowardhan r sarda,1
tamboli priya rajesh,priya r tamboli,1
nilakhe sachin sharad,sachin s nilakhe,1
kullolli shivagonda annappa,shivgonda a kullolli,1
magdum sudhir arun,sudhir a magdum,1
desai wilson vasant,wilson v desai,1
jadhav amol ramrao,amol r jadhav,1
hatti kiran shankar,kiran s hatti,1
pattanshetti nagendra malanna,n m pattanshetti,1
patil narendra baburao,narendra b patil,1
kolhapure mohit shivkumar,s m kolhapure,1
patil priyanka anant,priyanka a patil,1
patil rajeshkumar ramu,rajeshkumar r patil,1
patil kiran subhash,subhash k patil,1
patil vijay yuvraj,yuvraj v patil,1
redkar sudhir narayanra,sudhir n redkar,1
zantye amol shashikant,amol s zantye,1
ruprell miss anju srichand,anju s ruprell,1
chawla kunal sunil,kunal s chawla,1
rohra jagdish ashok,jagdish a rohra,1
brijwani narain virumal,narain v brijwani,1
khilnani santosh choitram,santosh c khilnani,1
joshi nitin yeshwant,nitin y joshi,1
dixit saurabh yogesh,yogesh dixit,1
pandey arvind nanku,arvind n pandey,1
samant devanand yeshavant,devanand y samant,1
jayawant girish vasant,girish v jayawant,1
pawar mandar ramsing,mandar r pawar,1
varma ravi t k,r k varma,1
adhav rajeev madhukar,rajeev m adhav,1
undavia rajendra bansilal,rajendra b undavia,1
mestry sudhir bhagwan,sudhir b mestry,1
sunil n k,sunil n kamat,1
wanve sunil narayan,sunil n wanve,1
naik mrs tara shankar,tara s naik,1
phadnis unmesh vilas,unmesh v phadnis,1
varsha p,varsha patil,1
aage vijay gopal rao,vijay g aage,1
magare kapil ashok,kapil a magare,1
patil mahesh diliprao,mahesh d patil,1
akole mayuresh manohar,mayuresh m akole,1
yadav shailesh rampyare,shailesh r yadav,1
chaudhari swapnil sanjay,swapnil chaudhary,1
chaudhary bhagwat jiwaji,bhagwat j chaudhary,1
jadhav bharat maharu,bharat m jadhav,1
nimkande harshal ramrao,harshal r nimkande,1
misar mrs ritu parag,parag misar,1
bhosale rutika vivek,rutika v bhosale,1
upasani sameeran jagadish,sameeran j upasani,1
madhavi hemant anant,hemant a madhavi,1
shaikh aadil iqbal,iqbal ataullah shaikh,1
dawat naresh venkatesh,naresh v dawat,1
patil sanket ramesh,sanket r patil,1
maheshwari shailendr kumar,shailendra maheshwari,1
kazi shakeel amir,shakil amir kazi,1
jain miss kiran shripal,shripal m jain,1
gaikwad arvind vasant,arvind v gaikwad,1
chaudhari vivek popat,v p chaudhari,1
hirve vasant undru,vasant u hirve,1
chile vijay suresh,vijay s chile,1
deshmukh gaurav anil,gauravi deshmukh,1
bhndopadhyay anirban,anirban bandopadhyay,1
barve anjali vijay mrs,anjali v barve,1
tandale jagannath gangadhar,jagannath g tandale,1
kadam sanjay sampat,sanjay s kadam,1
bhamare sulabhchandra atmaram,sulabhchandra bhamre,1
shah monica sunil,sunil m shah,1
nigam vivek,vivek nikam,1
sope mrs varsha rajendra,rajendra sope,1
kulkarni tej vilas,teja kulkarni,1
aware chandrashekahar keshavrao,chandrashekhar k aware,1
hagwane raghunath keru,raghunath k hagwane,1
chaudhari sandip tarachand,sandip t chaudhari,1
upasani ms rutuja shirish,shirish upasani,1
patil dhananjay sanjay,dhananjay s patil,1
bhandarkar anirudha vinayak,aniruddha bhandarkar,1
mehkarkar nitin sudhakar,nitin s mehkarkar,1
mahesh g s,mahesh g shelke,1
shah rohan digvijay,rohan d shah,1
khan arbaz javeed,javed a khan,1
ghodake nishant bapu,nishant ghodke,1
mankar sanjay vasant,sanjay v manekar,1
kharpate virendra vasantrao,virendra v kharpate,1
bhagat shital ramesh,ramesh s bhagat,1
